Iter   | x            | df(x)        | a*df(x)      | x_new        | f(x)         |
----------------------------------------------------------------------
47     | 1.21036      | -1.57928     | -1.56349     | 2.77385      | 4.59884     
48     | 2.77385      | 1.54770      | 1.53222      | 1.24163      | 4.57513     
49     | 1.24163      | -1.51674     | -1.50157     | 2.74320      | 4.55235     
50     | 2.74320      | 1.48641      | 1.47154      | 1.27166      | 4.53048     
51     | 1.27166      | -1.45668     | -1.44211     | 2.71377      | 4.50947     
52     | 2.71377      | 1.42755      | 1.41327      | 1.30050      | 4.48930     
53     | 1.30050      | -1.39899     | -1.38500     | 2.68551      | 4.46992     
54     | 2.68551      | 1.37101      | 1.35730      | 1.32820      | 4.45131     
55     | 1.32820      | -1.34359     | -1.33016     | 2.65836      | 4.43344     
56     | 2.65836      | 1.31672      | 1.30355      | 1.35481      | 4.41628     
57     | 1.35481      | -1.29039     | -1.27748     | 2.63229      | 4.39979     
58     | 2.63229      | 1.26458      | 1.25193      | 1.38036      | 4.38396     
59     | 1.38036      | -1.23929     | -1.22690     | 2.60725      | 4.36875     
60     | 2.60725      | 1.21450      | 1.20236      | 1.40489      | 4.35415     
61     | 1.40489      | -1.19021     | -1.17831     | 2.58320      | 4.34013     
62     | 2.58320      | 1.16641      | 1.15474      | 1.42846      | 4.32666     
63     | 1.42846      | -1.14308     | -1.13165     | 2.56011      | 4.31372     
64     | 2.56011      | 1.12022      | 1.10902      | 1.45109      | 4.30130     
65     | 1.45109      | -1.09781     | -1.08684     | 2.53793      | 4.28937     
66     | 2.53793      | 1.07586      | 1.06510      | 1.47283      | 4.27791     
67     | 1.47283      | -1.05434     | -1.04380     | 2.51663      | 4.26690     
68     | 2.51663      | 1.03325      | 1.02292      | 1.49371      | 4.25633     
69     | 1.49371      | -1.01259     | -1.00246     | 2.49617      | 4.24618     
70     | 2.49617      | 0.99234      | 0.98241      | 1.51375      | 4.23643     
71     | 1.51375      | -0.97249     | -0.96277     | 2.47652      | 4.22707     
72     | 2.47652      | 0.95304      | 0.94351      | 1.53301      | 4.21808     
73     | 1.53301      | -0.93398     | -0.92464     | 2.45765      | 4.20944     
74     | 2.45765      | 0.91530      | 0.90615      | 1.55150      | 4.20115     
75     | 1.55150      | -0.89699     | -0.88802     | 2.43953      | 4.19318     
76     | 2.43953      | 0.87905      | 0.87026      | 1.56926      | 4.18553     
77     | 1.56926      | -0.86147     | -0.85286     | 2.42212      | 4.17819     
78     | 2.42212      | 0.84424      | 0.83580      | 1.58632      | 4.17113     
79     | 1.58632      | -0.82736     | -0.81909     | 2.40541      | 4.16435     
80     | 2.40541      | 0.81081      | 0.80270      | 1.60270      | 4.15785     
81     | 1.60270      | -0.79460     | -0.78665     | 2.38935      | 4.15159     
82     | 2.38935      | 0.77870      | 0.77092      | 1.61844      | 4.14559     
83     | 1.61844      | -0.76313     | -0.75550     | 2.37393      | 4.13983     
84     | 2.37393      | 0.74787      | 0.74039      | 1.63355      | 4.13429     
85     | 1.63355      | -0.73291     | -0.72558     | 2.35913      | 4.12897     
86     | 2.35913      | 0.71825      | 0.71107      | 1.64806      | 4.12386     
87     | 1.64806      | -0.70389     | -0.69685     | 2.34490      | 4.11896     
88     | 2.34490      | 0.68981      | 0.68291      | 1.66199      | 4.11425     
89     | 1.66199      | -0.67601     | -0.66925     | 2.33125      | 4.10972     
90     | 2.33125      | 0.66249      | 0.65587      | 1.67538      | 4.10538     
91     | 1.67538      | -0.64924     | -0.64275     | 2.31813      | 4.10121     
92     | 2.31813      | 0.63626      | 0.62989      | 1.68823      | 4.09720     
93     | 1.68823      | -0.62353     | -0.61730     | 2.30553      | 4.09335     
94     | 2.30553      | 0.61106      | 0.60495      | 1.70058      | 4.08965     
95     | 1.70058      | -0.59884     | -0.59285     | 2.29343      | 4.08610     
96     | 2.29343      | 0.58686      | 0.58099      | 1.71244      | 4.08269     
97     | 1.71244      | -0.57513     | -0.56938     | 2.28181      | 4.07942     
98     | 2.28181      | 0.56362      | 0.55799      | 1.72382      | 4.07627     
99     | 1.72382      | -0.55235     | -0.54683     | 2.27065      | 4.07325     
100    | 2.27065      | 0.54130      | 0.53589      | 1.73476      | 4.07035  
